Iteration-index		e_normA		r_norm2
60404		0.0041964204		0.0010324223
60405		0.0041963565		0.0010788043
60406		0.0041962901		0.0011802718
60407		0.0041962152		0.0013318798
60408		0.0041960864		0.0017960847
60409		0.0041958499		0.0023616429
60410		0.0041955619		0.0024976820
60411		0.0041951274		0.0028107184
60412		0.0041947133		0.0027948024
60413		0.0041943760		0.0022638672
60414		0.0041941030		0.0021511880
60415		0.0041938654		0.0021688801
60416		0.0041935142		0.0023079447
60417		0.0041932209		0.0021937029
60418		0.0041929675		0.0023483843
60419		0.0041927067		0.0020213439
60420		0.0041924908		0.0017760102
60421		0.0041923344		0.0016117006
60422		0.0041922311		0.0012014160
60423		0.0041921464		0.0011260822
60424		0.0041920796		0.0012541169
60425		0.0041920163		0.0010894506
60426		0.0041919621		0.0010224627
60427		0.0041918966		0.0012166693
60428		0.0041918097		0.0012816096
60429		0.0041917402		0.0011483104
60430		0.0041916575		0.0013078044
60431		0.0041915649		0.0014912438
60432		0.0041914441		0.0014856032
60433		0.0041913004		0.0015435277
60434		0.0041911967		0.0013998896
60435		0.0041911128		0.0011778873
60436		0.0041910580		0.0010395779
60437		0.0041910049		0.0010724662
60438		0.0041909344		0.0011334175
60439		0.0041908562		0.0013650587
60440		0.0041907635		0.0015460984
60441		0.0041906106		0.0016403065
60442		0.0041904768		0.0017541536
60443		0.0041903519		0.0015705037
60444		0.0041901880		0.0018698201
60445		0.0041899905		0.0019223237
60446		0.0041898051		0.0018230721
60447		0.0041896501		0.0016432310
60448		0.0041895275		0.0015521981
60449		0.0041894304		0.0012656826
60450		0.0041893282		0.0012923005
60451		0.0041892337		0.0013234715
60452		0.0041891483		0.0014009944
60453		0.0041890391		0.0014246927
60454		0.0041889304		0.0015657995
60455		0.0041888147		0.0015452296
60456		0.0041886875		0.0014465873
60457		0.0041886042		0.0011518446
60458		0.0041885534		0.0009039630
60459		0.0041885198		0.0006936513
60460		0.0041884996		0.0006939011
60461		0.0041884751		0.0006154236
60462		0.0041884565		0.0006044197
60463		0.0041884345		0.0007430339
60464		0.0041883988		0.0009573851
60465		0.0041883537		0.0009800464
60466		0.0041882947		0.0009012934
60467		0.0041882499		0.0009506518
60468		0.0041881970		0.0010274313
60469		0.0041881503		0.0009500630
60470		0.0041881106		0.0008850323
60471		0.0041880582		0.0009876598
60472		0.0041880028		0.0010836044
60473		0.0041879376		0.0012188746
60474		0.0041878736		0.0011442121
60475		0.0041877925		0.0012777499
60476		0.0041876829		0.0013295469
60477		0.0041875726		0.0016546839
60478		0.0041874235		0.0016671010
60479		0.0041872629		0.0016296678
60480		0.0041871645		0.0013302267
60481		0.0041870675		0.0012210536
60482		0.0041870097		0.0011425299
60483		0.0041869406		0.0013103031
60484		0.0041868432		0.0014752763
60485		0.0041867187		0.0015330710
60486		0.0041865369		0.0020069162
60487		0.0041863427		0.0018003119
60488		0.0041862085		0.0015689954
60489		0.0041861080		0.0012677041
60490		0.0041860399		0.0010939046
60491		0.0041859828		0.0010808796
60492		0.0041859163		0.0011792384
60493		0.0041858441		0.0010252215
60494		0.0041857912		0.0009881858
60495		0.0041857405		0.0008296375
60496		0.0041857071		0.0008180533
60497		0.0041856672		0.0008759294
60498		0.0041856209		0.0009542088
60499		0.0041855792		0.0007053455
60500		0.0041855513		0.0007178724
60501		0.0041855224		0.0006529955
60502		0.0041854969		0.0006538469
60503		0.0041854695		0.0006737111
60504		0.0041854448		0.0006595246
60505		0.0041854207		0.0007675547
60506		0.0041853929		0.0007304722
60507		0.0041853624		0.0008099645
60508		0.0041853247		0.0009069247
60509		0.0041852670		0.0010355049
60510		0.0041852129		0.0011544215
60511		0.0041851288		0.0011822952
60512		0.0041850434		0.0011978151
60513		0.0041849866		0.0009156742
60514		0.0041849411		0.0009389858
60515		0.0041848983		0.0009258064
60516		0.0041848529		0.0009868914
60517		0.0041847831		0.0012716912
60518		0.0041847041		0.0011994317
60519		0.0041846305		0.0012971947
60520		0.0041845519		0.0012253344
60521		0.0041844712		0.0011832141
60522		0.0041843815		0.0012181861
60523		0.0041842987		0.0012376158
60524		0.0041842328		0.0012491570
60525		0.0041841522		0.0013881500
60526		0.0041840490		0.0012340536
60527		0.0041839872		0.0010417090
60528		0.0041839441		0.0007026038
60529		0.0041839275		0.0004926426
60530		0.0041839187		0.0003609684
60531		0.0041839121		0.0003603581
60532		0.0041839049		0.0003834479
60533		0.0041838969		0.0003529396
60534		0.0041838909		0.0004038545
60535		0.0041838831		0.0003703952
60536		0.0041838739		0.0004210488
60537		0.0041838647		0.0004395981
60538		0.0041838543		0.0004738501
60539		0.0041838436		0.0005149030
60540		0.0041838265		0.0006635964
60541		0.0041837889		0.0009088641
60542		0.0041837393		0.0010116643
60543		0.0041836662		0.0013243148
60544		0.0041835572		0.0014550616
60545		0.0041834462		0.0013438294
60546		0.0041833449		0.0013294315
60547		0.0041832570		0.0013378053
60548		0.0041831702		0.0012306437
60549		0.0041830770		0.0013155491
60550		0.0041829880		0.0012866005
60551		0.0041829258		0.0009381637
60552		0.0041828851		0.0009659549
60553		0.0041828444		0.0009092698
60554		0.0041828040		0.0009249964
60555		0.0041827482		0.0009972835
60556		0.0041826908		0.0009751889
60557		0.0041826538		0.0007902829
60558		0.0041826298		0.0005663302
60559		0.0041826164		0.0004653320
60560		0.0041826066		0.0004398324
60561		0.0041825977		0.0004201169
60562		0.0041825898		0.0004218469
60563		0.0041825814		0.0003718523
60564		0.0041825735		0.0003264749
60565		0.0041825654		0.0003618213
60566		0.0041825583		0.0004141527
60567		0.0041825472		0.0004220425
60568		0.0041825371		0.0004482107
60569		0.0041825251		0.0004641162
60570		0.0041825089		0.0006918761
60571		0.0041824785		0.0008886047
60572		0.0041824343		0.0009029606
60573		0.0041823970		0.0008690315
60574		0.0041823559		0.0009983794
60575		0.0041822986		0.0009778661
60576		0.0041822341		0.0009728921
60577		0.0041821761		0.0009716272
60578		0.0041821271		0.0008606139
60579		0.0041820964		0.0007657823
60580		0.0041820607		0.0008106394
60581		0.0041820327		0.0007504712
60582		0.0041820109		0.0006048556
60583		0.0041819911		0.0005495850
60584		0.0041819757		0.0005293122
60585		0.0041819599		0.0005236734
60586		0.0041819494		0.0004558097
60587		0.0041819371		0.0004690355
60588		0.0041819254		0.0004145024
60589		0.0041819162		0.0004346959
60590		0.0041819043		0.0005073728
60591		0.0041818849		0.0006750937
60592		0.0041818641		0.0006989652
60593		0.0041818334		0.0008555048
60594		0.0041817821		0.0011109103
60595		0.0041817027		0.0011317893
60596		0.0041816401		0.0012558172
60597		0.0041815606		0.0012634172
60598		0.0041814773		0.0011714748
60599		0.0041814094		0.0009690954
60600		0.0041813674		0.0008597786
60601		0.0041813296		0.0008915173
60602		0.0041812961		0.0007721416
60603		0.0041812642		0.0007330102
60604		0.0041812415		0.0006553589
60605		0.0041812217		0.0005453347
60606		0.0041812090		0.0004394072
60607		0.0041811994		0.0003979869
60608		0.0041811928		0.0004044912
60609		0.0041811822		0.0004433817
60610		0.0041811682		0.0005025736
60611		0.0041811543		0.0005487473
60612		0.0041811411		0.0004705268
60613		0.0041811306		0.0004971145
60614		0.0041811157		0.0006279461
60615		0.0041810829		0.0008598704
60616		0.0041810485		0.0009592512
60617		0.0041809973		0.0009245692
60618		0.0041809500		0.0010161008
60619		0.0041808842		0.0013347842
60620		0.0041807769		0.0016497100
60621		0.0041805941		0.0016047923
60622		0.0041804330		0.0015979633
60623		0.0041803086		0.0015030686
60624		0.0041801887		0.0013339989
60625		0.0041801114		0.0011341905
60626		0.0041800508		0.0011274047
60627		0.0041799747		0.0011759440
60628		0.0041799063		0.0012363937
60629		0.0041798422		0.0012306604
60630		0.0041797471		0.0012839367
60631		0.0041796854		0.0010431339
60632		0.0041796240		0.0009753526
60633		0.0041795735		0.0009130262
60634		0.0041795349		0.0007515158
60635		0.0041795060		0.0008404005
60636		0.0041794778		0.0007331225
60637		0.0041794485		0.0007052205
60638		0.0041794266		0.0006460037
60639		0.0041794024		0.0006264472
60640		0.0041793804		0.0006529276
60641		0.0041793625		0.0005746297
60642		0.0041793443		0.0005775539
60643		0.0041793269		0.0005924551
60644		0.0041793110		0.0005196302
60645		0.0041792932		0.0006132473
60646		0.0041792691		0.0007310417
60647		0.0041792388		0.0006886200
60648		0.0041792168		0.0006019143
60649		0.0041791979		0.0006675163
60650		0.0041791689		0.0008376133
60651		0.0041791165		0.0010968996
60652		0.0041790416		0.0013073689
60653		0.0041789623		0.0012379671
60654		0.0041788593		0.0014186990
60655		0.0041787425		0.0016553778
60656		0.0041786115		0.0018032558
60657		0.0041784446		0.0016701633
60658		0.0041783167		0.0013937699
60659		0.0041782374		0.0011632626
60660		0.0041781733		0.0010370716
60661		0.0041781264		0.0009769307
60662		0.0041780777		0.0009448391
60663		0.0041780361		0.0009448961
60664		0.0041779925		0.0008552115
60665		0.0041779440		0.0010485728
60666		0.0041778755		0.0010657217
60667		0.0041778221		0.0009552127
60668		0.0041777855		0.0008358680
60669		0.0041777530		0.0007518380
60670		0.0041777231		0.0007626554
60671		0.0041776956		0.0006886143
60672		0.0041776717		0.0006416963
60673		0.0041776480		0.0006720468
60674		0.0041776245		0.0007248509
60675		0.0041775949		0.0007569389
60676		0.0041775600		0.0008411923
60677		0.0041775304		0.0007421138
60678		0.0041775024		0.0006755362
60679		0.0041774786		0.0006239640
60680		0.0041774568		0.0007284731
60681		0.0041774338		0.0006429065
60682		0.0041774086		0.0007240603
60683		0.0041773766		0.0008094288
60684		0.0041773317		0.0008741780
60685		0.0041772932		0.0008990706
60686		0.0041772464		0.0009787613
60687		0.0041771663		0.0011721592
60688		0.0041770821		0.0012799135
60689		0.0041769955		0.0013163423
60690		0.0041769059		0.0013602631
60691		0.0041767813		0.0015700209
60692		0.0041765954		0.0019041001
60693		0.0041764153		0.0018328878
60694		0.0041762127		0.0021449143
60695		0.0041759932		0.0020926976
60696		0.0041757895		0.0020568918
60697		0.0041756057		0.0018288878
60698		0.0041754426		0.0017832933
60699		0.0041752759		0.0015007139
60700		0.0041751724		0.0015435156
60701		0.0041750567		0.0014762684
60702		0.0041749622		0.0013364450
60703		0.0041748835		0.0011461926
60704		0.0041748272		0.0009248042
60705		0.0041747903		0.0007082481
60706		0.0041747648		0.0006359861
60707		0.0041747443		0.0005715947
60708		0.0041747332		0.0004679171
60709		0.0041747233		0.0004153984
60710		0.0041747144		0.0004767641
60711		0.0041747015		0.0005126439
60712		0.0041746824		0.0006399246
60713		0.0041746580		0.0007688859
60714		0.0041746180		0.0008941982
60715		0.0041745745		0.0009199681
60716		0.0041745349		0.0008910583
60717		0.0041744978		0.0008722361
60718		0.0041744517		0.0010558592
60719		0.0041743931		0.0009857634
60720		0.0041743379		0.0010938611
60721		0.0041742676		0.0012301032
60722		0.0041741890		0.0012618268
60723		0.0041741005		0.0014374271
60724		0.0041739685		0.0015883148
60725		0.0041738060		0.0018716479
60726		0.0041736006		0.0017897967
60727		0.0041734774		0.0014879504
60728		0.0041733646		0.0014498983
60729		0.0041732712		0.0013183740
60730		0.0041731900		0.0012999023
60731		0.0041731094		0.0010977960
60732		0.0041730601		0.0007968723
60733		0.0041730350		0.0006438160
60734		0.0041730163		0.0004865671
60735		0.0041730010		0.0004916682
60736		0.0041729882		0.0006127977
60737		0.0041729672		0.0006668657
60738		0.0041729401		0.0007641948
60739		0.0041729095		0.0008599681
60740		0.0041728690		0.0009653862
60741		0.0041728078		0.0010256067
60742		0.0041727439		0.0010868857
60743		0.0041726758		0.0011469127
60744		0.0041726078		0.0011349652
60745		0.0041725426		0.0010316304
60746		0.0041724930		0.0009902703
60747		0.0041724317		0.0010550213
60748		0.0041723742		0.0009574731
60749		0.0041723299		0.0007613877
60750		0.0041723118		0.0005853963
60751		0.0041722931		0.0005685314
60752		0.0041722772		0.0005706937
60753		0.0041722617		0.0005221885
60754		0.0041722444		0.0006388484
60755		0.0041721969		0.0010846514
60756		0.0041721140		0.0015022914
60757		0.0041719736		0.0016728926
60758		0.0041718092		0.0021351141
60759		0.0041715660		0.0021015067
60760		0.0041713513		0.0021200387
60761		0.0041711647		0.0017382860
60762		0.0041710254		0.0016265217
60763		0.0041708993		0.0013902730
60764		0.0041707817		0.0013251726
60765		0.0041706814		0.0010017171
60766		0.0041706413		0.0007854830
60767		0.0041706148		0.0006991281
60768		0.0041705876		0.0006625026
60769		0.0041705680		0.0006751041
60770		0.0041705427		0.0007326172
60771		0.0041705082		0.0008357200
60772		0.0041704751		0.0006868924
60773		0.0041704534		0.0004799276
60774		0.0041704427		0.0004121109
60775		0.0041704340		0.0003792953
60776		0.0041704257		0.0004325144
60777		0.0041704173		0.0004636355
60778		0.0041704039		0.0005360930
60779		0.0041703886		0.0005969032
60780		0.0041703669		0.0007358719
60781		0.0041703312		0.0009588828
60782		0.0041702609		0.0013198344
60783		0.0041701453		0.0015482558
60784		0.0041700245		0.0014046402
60785		0.0041699209		0.0011981274
60786		0.0041698288		0.0013495378
60787		0.0041697308		0.0013078392
60788		0.0041696443		0.0012954353
60789		0.0041695665		0.0010957333
60790		0.0041695188		0.0009061923
60791		0.0041694829		0.0008477118
60792		0.0041694518		0.0007574508
60793		0.0041694213		0.0006898802
60794		0.0041694005		0.0006620881
60795		0.0041693797		0.0006458907
60796		0.0041693566		0.0008036745
60797		0.0041693028		0.0011088201
60798		0.0041692407		0.0012189535
60799		0.0041691495		0.0013363353
60800		0.0041690164		0.0016438189
60801		0.0041688837		0.0013300520
60802		0.0041688068		0.0012483274
60803		0.0041687356		0.0012174232
60804		0.0041686480		0.0013329219
60805		0.0041685625		0.0011474816
60806		0.0041685002		0.0010555322
60807		0.0041684496		0.0007901760
60808		0.0041684203		0.0007667387
60809		0.0041683982		0.0006163048
60810		0.0041683768		0.0005904729
60811		0.0041683587		0.0005503825
60812		0.0041683420		0.0006009218
60813		0.0041683171		0.0007582880
60814		0.0041682855		0.0008452780
60815		0.0041682358		0.0009880974
60816		0.0041681849		0.0008841721
60817		0.0041681469		0.0008275226
60818		0.0041681163		0.0007533274
60819		0.0041680887		0.0006998886
60820		0.0041680619		0.0007109020
60821		0.0041680380		0.0007931107
60822		0.0041679988		0.0008011595
60823		0.0041679407		0.0011347229
60824		0.0041678450		0.0013928685
60825		0.0041677606		0.0015627393
60826		0.0041676184		0.0015938682
60827		0.0041674500		0.0018042421
60828		0.0041672480		0.0022698495
60829		0.0041669228		0.0026047745
60830		0.0041666282		0.0020332606
60831		0.0041664496		0.0015413941
60832		0.0041663358		0.0014477922
60833		0.0041662516		0.0010916253
60834		0.0041661981		0.0009643739
60835		0.0041661655		0.0007370106
60836		0.0041661366		0.0007551624
60837		0.0041661047		0.0009213491
60838		0.0041660418		0.0011091232
60839		0.0041659667		0.0011685202
60840		0.0041658941		0.0011131576
60841		0.0041658299		0.0010043196
60842		0.0041657859		0.0009016495
60843		0.0041657438		0.0010094562
60844		0.0041656889		0.0008970527
60845		0.0041656557		0.0007595884
60846		0.0041656315		0.0006501689
60847		0.0041656097		0.0006138863
60848		0.0041655908		0.0006391409
60849		0.0041655734		0.0006024016
60850		0.0041655448		0.0007424017
60851		0.0041655085		0.0009181481
60852		0.0041654473		0.0010950420
60853		0.0041653830		0.0012760170
60854		0.0041653040		0.0012574529
60855		0.0041652132		0.0012406012
60856		0.0041651458		0.0011754620
60857		0.0041650711		0.0013748387
60858		0.0041649757		0.0014979737
60859		0.0041648234		0.0016450831
60860		0.0041646600		0.0018610131
60861		0.0041644448		0.0024302999
60862		0.0041641193		0.0028461653
60863		0.0041636791		0.0026198978
60864		0.0041633726		0.0022487463
60865		0.0041630995		0.0020075826
60866		0.0041629304		0.0018120399
60867		0.0041627694		0.0017651602
60868		0.0041625736		0.0021252619
60869		0.0041623673		0.0022134238
60870		0.0041621421		0.0019709322
60871		0.0041618403		0.0023728281
60872		0.0041615213		0.0025753745
60873		0.0041612257		0.0020865576
60874		0.0041610390		0.0017439495
60875		0.0041609093		0.0014928512
60876		0.0041607921		0.0013560270
60877		0.0041606975		0.0012340037
60878		0.0041606337		0.0010282870
60879		0.0041605792		0.0008462300
60880		0.0041605316		0.0008223996
60881		0.0041605055		0.0006894293
60882		0.0041604745		0.0007402215
60883		0.0041604457		0.0008095787
60884		0.0041604090		0.0008599856
60885		0.0041603675		0.0010988453
60886		0.0041602938		0.0014268316
60887		0.0041601556		0.0016077598
60888		0.0041599854		0.0018647564
60889		0.0041597888		0.0022325458
60890		0.0041595162		0.0022435568
60891		0.0041592456		0.0021619774
60892		0.0041590184		0.0019651525
60893		0.0041588248		0.0018007597
60894		0.0041586372		0.0018339584
60895		0.0041584378		0.0022428742
60896		0.0041581981		0.0023191912
60897		0.0041578954		0.0024972123
60898		0.0041574091		0.0028178649
60899		0.0041568961		0.0030502900
60900		0.0041564428		0.0028468581
60901		0.0041560847		0.0024370460
60902		0.0041558361		0.0018591329
60903		0.0041556051		0.0017950840
60904		0.0041554658		0.0014981845
60905		0.0041553243		0.0014966102
